Word, deceptive, truthful, negative, positive
recompense, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
extensively, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
europe, 8.121497604158207e-05, 0.00012957731878611968, 4.62759434507971e-05, 0.00018571826539140124
suited, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
endure, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
carestheyre, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
feels, 8.121497604158207e-05, 0.00012957731878611968, 4.62759434507971e-05, 0.00018571826539140124
grandmothers, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
beaten, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
loop, 2.7071658680527356e-05, 0.00033690102884391117, 9.25518869015942e-05, 0.0003095304423190021
blue, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
transferring, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
loyal, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
deteriorates, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
decades, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
cooling, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
systems, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
skyrocketed, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
structure, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
spitting, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
lessthanmaintained, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
personally, 0.00016242995208316414, 7.774639127167181e-05, 6.941391517619566e-05, 0.00018571826539140124
constitute, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
justify, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
preferences, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
booklet, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
england, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
excellently, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
appalling, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
foyer, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
occur, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
vents, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
rumbled, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
permanently, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
background, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
contributed, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
brownies, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
cup, 2.7071658680527356e-05, 0.0002332391738150154, 0.00016196580207778987, 9.285913269570062e-05
lids, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
weekends, 2.7071658680527356e-05, 0.00015549278254334362, 4.62759434507971e-05, 0.00015476522115950104
unpacking, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
colleen, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
argumentative, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
antiquated, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
absent, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
miserly, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
evident, 5.414331736105471e-05, 0.00010366185502889574, 6.941391517619566e-05, 9.285913269570062e-05
cavalier, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
sarcastic, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
teenager, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
diner, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
showerhead, 5.414331736105471e-05, 7.774639127167181e-05, 4.62759434507971e-05, 9.285913269570062e-05
rusted, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
torture, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
stating, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
andrew, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
gulli, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
doubles, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
recall, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
demonstrated, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
slightest, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
frustration, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
surfaced, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
witnessing, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
donna, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
initiative, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
pettiness, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
separately, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
bye, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
phony, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
uppity, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
convey, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
extent, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
insulting, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
appointed, 0.00010828663472210943, 0.00025915463757223935, 4.62759434507971e-05, 0.0003714365307828025
obtuse, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
recognize, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
statistical, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
outlier, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
trade, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
consistent, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
reliable, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
singlehandedly, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
mouthwash, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
sole, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
parts, 5.414331736105471e-05, 0.00010366185502889574, 6.941391517619566e-05, 9.285913269570062e-05
facto, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
realise, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
idiots, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
create, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
terrace, 0.00013535829340263677, 0.0002073237100577915, 0.00011568985862699276, 0.00024762435385520165
occuppied, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
indoors, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
insulted, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
bartender, 5.414331736105471e-05, 0.00018140824630056754, 0.00011568985862699276, 0.00012381217692760083
carte, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
departure, 2.7071658680527356e-05, 0.00010366185502889574, 6.941391517619566e-05, 6.190608846380041e-05
acquaintances, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
candidate, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
recruiting, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
meridien, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
downside, 2.7071658680527356e-05, 0.00010366185502889574, 4.62759434507971e-05, 9.285913269570062e-05
caffeinated, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
sullen, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
whelmed, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
compete, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
meridian, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
inherited, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
affects, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
registration, 2.7071658680527356e-05, 0.00012957731878611968, 9.25518869015942e-05, 6.190608846380041e-05
tear, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
setup, 5.414331736105471e-05, 7.774639127167181e-05, 6.941391517619566e-05, 6.190608846380041e-05
vistas, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
acceptable, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
highlight, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
presentation, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
blah, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
nonluxury, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
waaaay, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
nyc, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
whistle, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
summon, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
cabs, 5.414331736105471e-05, 0.00015549278254334362, 4.62759434507971e-05, 0.00018571826539140124
andand, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
screw, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
safely, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
ensconced, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
mugs, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
audio, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
sync, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
rental, 5.414331736105471e-05, 0.00010366185502889574, 6.941391517619566e-05, 9.285913269570062e-05
holes, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
sufficient, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
newer, 2.7071658680527356e-05, 0.00012957731878611968, 6.941391517619566e-05, 9.285913269570062e-05
olympia, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
seattle, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
inspiring, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
hardwire, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
wire, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
intense, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
trump, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
infrastructure, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
bridge, 5.414331736105471e-05, 7.774639127167181e-05, 4.62759434507971e-05, 9.285913269570062e-05
towners, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
holdover, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
tier, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
ritz, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
restarant, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
consulted, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
heavier, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
suit, 5.414331736105471e-05, 7.774639127167181e-05, 6.941391517619566e-05, 6.190608846380041e-05
puor, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
bothers, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
outcome, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
expressed, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
nye, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
worlds, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
smallest, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
uncomfortably, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
springy, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
qtips, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
audible, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
highpitched, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
humming, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
unplugged, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
inconsistent, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
intercontinental, 2.7071658680527356e-05, 0.00012957731878611968, 9.25518869015942e-05, 6.190608846380041e-05
mints, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
resist, 0.00010828663472210943, 5.183092751444787e-05, 4.62759434507971e-05, 0.00012381217692760083
position, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
ache, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
fourth, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
sixth, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
comedy, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
cheerfully, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
principle, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
automatic, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
triggered, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
duh, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
compartment, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
itll, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
saving, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
lighted, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
worrying, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
sta, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
remind, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
serversbartenders, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
acknowledging, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
today, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
huh, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
pricepoint, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
prominently, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
claiming, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
condescendingly, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
resturant, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
eminities, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
uncaring, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
mod, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
pops, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
desserts, 5.414331736105471e-05, 7.774639127167181e-05, 4.62759434507971e-05, 9.285913269570062e-05
pipes, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
vibrating, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
disapointed, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
gripes, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
lightbulb, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
rationed, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
refill, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
shared, 2.7071658680527356e-05, 0.00015549278254334362, 9.25518869015942e-05, 9.285913269570062e-05
maintain, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
dublin, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
ireland, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
hongkong, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
pros, 2.7071658680527356e-05, 0.00018140824630056754, 0.00011568985862699276, 9.285913269570062e-05
flowers, 2.7071658680527356e-05, 0.0002073237100577915, 6.941391517619566e-05, 0.00018571826539140124
soaps, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
impressing, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
miserably, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
cared, 2.7071658680527356e-05, 0.00010366185502889574, 6.941391517619566e-05, 6.190608846380041e-05
hampon, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
vouchers, 2.7071658680527356e-05, 0.00012957731878611968, 4.62759434507971e-05, 0.00012381217692760083
lord, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
fantastic, 0.0007309347843742387, 0.0007515484489594941, 0.00011568985862699276, 0.0015786052558269105
housekeepers, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
school, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
abysmally, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
watresses, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
upward, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
croissant, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
cinnamon, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
laughable, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
tasty, 2.7071658680527356e-05, 0.00010366185502889574, 6.941391517619566e-05, 6.190608846380041e-05
bend, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
backwards, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
crumble, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
crumbled, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
opinions, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
lesser, 2.7071658680527356e-05, 0.00010366185502889574, 9.25518869015942e-05, 3.0953044231900206e-05
decrease, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
eh, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
decreased, 2.7071658680527356e-05, 7.774639127167181e-05, 6.941391517619566e-05, 3.0953044231900206e-05
legal, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
illegal, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
independent, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
brings, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
unrefreshed, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
unclean, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
bucket, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
inability, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
internetim, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
chichi, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
teams, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
attitudes, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
arias, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
hostesses, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
adjoined, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
aon, 2.7071658680527356e-05, 7.774639127167181e-05, 4.62759434507971e-05, 6.190608846380041e-05
aria, 0.00010828663472210943, 0.0002073237100577915, 6.941391517619566e-05, 0.00027857739808710187
problematic, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
glitches, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
locally, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
isolatinglobby, 2.7071658680527356e-05, 5.183092751444787e-05, 4.62759434507971e-05, 3.0953044231900206e-05
